variant,seed,mask_seed,missing_mode,position,span_fraction,n,infeasible_n,naturally_absent_n,support_negative,support_neutral,support_positive,mean_removed_steps_per_target_modality,actual_removed_observation_rate,actual_span_fraction,unique_mask_realizations_mean,one_feasible_start_n,accuracy,macro_f1,mae,pearson_r,delta_mae,delta_macro_f1
M1,2027,5101,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.5303867403314917,0.5030021423194951,0.6863442803861687,0.4767971985496657,0.0651619479430644,-0.05174775292315725
M1,2027,5101,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.5138121546961326,0.48109251576666057,0.7274293176088873,0.41104395500058405,0.10624698516578301,-0.07365737947599182
M1,2027,5101,text+vision,early,0.15,695,33,15,201,174,320,3.535971223021583,0.15382461866785166,0.15162910284899678,3.4244604316546763,9,0.5582733812949641,0.5292288692746359,0.645187751723708,0.522575988699013,0.0235729587807072,-0.02648225821246808
M1,2027,5101,text+vision,early,0.35,696,32,15,200,174,322,8.278735632183908,0.3539689819559963,0.3514217322550645,2.8951149425287355,24,0.5359195402298851,0.5051155213858594,0.6825289124858448,0.4785145904856014,0.06144282367380183,-0.05214743489978202
M1,2027,5101,text+vision,early,0.55,691,37,15,199,172,320,13.019536903039073,0.5510275233800501,0.5496021750273932,1.7004341534008682,266,0.5036179450072359,0.45531696222467943,0.7454098600856475,0.3884263131291297,0.12320333611430379,-0.10223634119505287
M1,2027,5101,text+vision,middle,0.15,695,33,15,199,174,322,3.537410071942446,0.15288137903757013,0.15107957931924487,3.633093525179856,10,0.5467625899280576,0.5146646285767638,0.651393148303032,0.5341473293542679,0.02961512849056469,-0.04350291206134216
M1,2027,5101,text+vision,middle,0.35,700,28,15,202,174,324,8.23857142857143,0.35203990645722194,0.35117329220756244,3.617142857142857,8,0.5414285714285715,0.5082109538580805,0.6836656294337341,0.4905789298671612,0.06088868279542248,-0.048590692554350556
M1,2027,5101,text+vision,middle,0.55,698,30,15,202,174,322,12.919770773638968,0.5504711244025815,0.5503155263821218,3.681948424068768,11,0.502865329512894,0.4536401828086083,0.7504092548202649,0.4034169077607676,0.12697267500326082,-0.10251928693665735
M1,2027,5101,text+vision,late,0.15,692,36,15,199,173,320,3.531791907514451,0.1532948278349277,0.1516506529271782,3.505780346820809,7,0.5549132947976878,0.5284202232726922,0.6473213111647981,0.5333558163892643,0.023972572597292796,-0.02827705209887199
M1,2027,5101,text+vision,late,0.35,699,29,15,200,175,324,8.23032904148784,0.35142876833584236,0.351272858380252,2.9628040057224605,18,0.5278969957081545,0.49033745588274535,0.683455070307497,0.48935831445093886,0.061175097766011266,-0.0668683759936205
M1,2027,5101,text+vision,late,0.55,699,29,15,200,175,324,12.88412017167382,0.5492332325965569,0.5502762229921914,1.848354792560801,194,0.4864091559370529,0.4407110541190422,0.7448859636236158,0.3821355073323704,0.12260263957861328,-0.11548633954240173
M1,2027,5101,audio+vision,early,0.15,695,33,15,201,174,320,3.537410071942446,0.1536881139898032,0.15162910284899678,3.4431654676258994,9,0.5726618705035971,0.5462362167948928,0.6178563734395899,0.5821007696455498,-0.003758419503410937,-0.00947491069221118
M1,2027,5101,audio+vision,early,0.35,696,32,15,200,174,322,8.267241379310345,0.3529452714506518,0.3514217322550645,2.9152298850574714,24,0.5747126436781609,0.5554415547302605,0.6143555438638418,0.5736964309524296,-0.006730544948201134,-0.0018214015553809082
M1,2027,5101,audio+vision,early,0.55,691,37,15,199,172,320,13.015918958031838,0.5508422846704517,0.5496021750273932,1.6946454413892909,266,0.5701881331403763,0.5598285300737305,0.6146575297011998,0.5735961951777281,-0.007548994270143883,0.0022752266539981525
M1,2027,5101,audio+vision,middle,0.15,695,33,15,199,174,322,3.535971223021583,0.15252749392768675,0.15107957931924487,3.6158273381294963,10,0.5827338129496403,0.5574553066524808,0.6086278570641717,0.5917221989032961,-0.013150162748295613,-0.0007122339856251436
M1,2027,5101,audio+vision,middle,0.35,700,28,15,202,174,324,8.241428571428571,0.35223692190522016,0.35117329220756244,3.6142857142857143,8,0.5714285714285714,0.552570875702634,0.6135758397834642,0.5868321615829314,-0.00920110685484743,-0.004230770709797049
M1,2027,5101,audio+vision,middle,0.55,698,30,15,202,174,322,12.920487106017193,0.5513866857180376,0.5503155263821218,3.6361031518624642,11,0.5702005730659025,0.5557783179647692,0.6062002752648725,0.597156914378276,-0.017236304552131543,-0.00038115178049646925
M1,2027,5101,audio+vision,late,0.15,692,36,15,199,173,320,3.533959537572254,0.1538403438940439,0.1516506529271782,3.5,7,0.5664739884393064,0.5480902860825704,0.6206595044733817,0.5727071819353237,-0.0026892340941235826,-0.008606989288993838
M1,2027,5101,audio+vision,late,0.35,699,29,15,200,175,324,8.23319027181688,0.351389899409736,0.351272858380252,2.9785407725321886,18,0.5708154506437768,0.5522276549417813,0.6152372284764384,0.5838556946307671,-0.007042744065047346,-0.004978176934584577
M1,2027,5101,audio+vision,late,0.55,699,29,15,200,175,324,12.881258941344779,0.549146277095072,0.5502762229921914,1.8454935622317596,194,0.5507868383404864,0.5391503709867553,0.6122961066055708,0.5944147981916331,-0.009987217439431761,-0.017047022674688606
M1,2027,5101,text+audio+vision,early,0.15,695,33,15,201,174,320,3.5419664268585134,0.15276829340003165,0.15162910284899678,3.479136690647482,9,0.5467625899280576,0.518695330571758,0.6401766454358753,0.5362370521439926,0.018561852492874453,-0.037015796915345955
M1,2027,5101,text+audio+vision,early,0.35,696,32,15,200,174,322,8.300766283524904,0.3526454006882701,0.3514217322550645,2.9123563218390807,24,0.5445402298850575,0.5100813363638246,0.6685779659698406,0.5036870865338551,0.04749187715779768,-0.0471816199218168
M1,2027,5101,text+audio+vision,early,0.55,691,37,15,199,172,320,13.065605402797878,0.5506184022633698,0.5496021750273932,1.683068017366136,266,0.5253256150506512,0.48293130324922806,0.6970099924097185,0.4333569935350306,0.07480346843837482,-0.07462200017050424
M1,2027,5101,text+audio+vision,middle,0.15,695,33,15,199,174,322,3.5458033573141488,0.15204657152177292,0.15107957931924487,3.579856115107914,10,0.5611510791366906,0.5358803058699313,0.6429717034101486,0.5340219983459538,0.021193683597681368,-0.022287234768174624
M1,2027,5101,text+audio+vision,middle,0.35,700,28,15,202,174,324,8.282857142857143,0.35207539451912573,0.35117329220756244,3.6342857142857143,8,0.5457142857142857,0.5170639617375012,0.6738989264198711,0.5121928107281893,0.05112197978155952,-0.039737684674929774
M1,2027,5101,text+audio+vision,middle,0.55,698,30,15,202,174,322,12.972301814708691,0.5507559093923993,0.5503155263821218,3.650429799426934,11,0.5243553008595988,0.4791216044681391,0.7094989809872086,0.4378371492730454,0.08606240117020458,-0.07703786527712653
M1,2027,5101,text+audio+vision,late,0.15,692,36,15,199,173,320,3.551059730250482,0.15288239945105597,0.1516506529271782,3.4696531791907512,7,0.5505780346820809,0.5342651369785675,0.6409543953362228,0.5463980551675787,0.017605656768717504,-0.022432138392996737
M1,2027,5101,text+audio+vision,late,0.35,699,29,15,200,175,324,8.278969957081545,0.35087719382902655,0.351272858380252,3.0028612303290414,18,0.5321888412017167,0.5055658824662734,0.6690450240784619,0.4990914822157168,0.04676505153697619,-0.05163994941009242
M1,2027,5101,text+audio+vision,late,0.55,699,29,15,200,175,324,12.955650929899857,0.5498875917394646,0.5502762229921914,1.849785407725322,194,0.4949928469241774,0.4685373352350015,0.7065348187741292,0.4274101030634764,0.08425149472912663,-0.08766005842644242
M1,2027,5102,text,early,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.5331491712707184,6,0.5441988950276243,0.5127621484409778,0.6443465018017187,0.5339699343218488,0.023164169358614428,-0.04198774680167461
M1,2027,5102,text,early,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.8853591160220993,22,0.5248618784530387,0.492434125314068,0.6787772237925239,0.48993396994884786,0.05759489134941964,-0.0623157699285844
M1,2027,5102,text,early,0.55,720,8,0,205,179,336,13.079166666666667,0.5495421643079805,0.5495421643079805,1.6833333333333333,277,0.49444444444444446,0.4502150868296615,0.732890559732914,0.411128446975293,0.11103499206817813,-0.10415406878868472
M1,2027,5102,text,middle,0.15,723,5,0,206,181,336,3.5504840940525586,0.15125755480449682,0.15125755480449682,3.5933609958506225,9,0.5477178423236515,0.5210671787262517,0.6463694193427494,0.546119326807918,0.024458575813437244,-0.033370907436375274
M1,2027,5102,text,middle,0.35,723,5,0,206,181,336,8.329183955739973,0.35132216296592456,0.35132216296592456,3.659751037344398,4,0.5546334716459198,0.5231755074963339,0.674759708870496,0.5172331409646006,0.052848865341183826,-0.03126257866629312
M1,2027,5102,text,middle,0.55,723,5,0,206,181,336,13.034578146611342,0.5502586790711101,0.5502586790711101,3.680497925311203,10,0.4979253112033195,0.45631612268632077,0.7448212009742546,0.4063763562563913,0.1229103574449425,-0.09812196347630625
M1,2027,5102,text,late,0.15,724,4,0,206,181,337,3.546961325966851,0.15173924326471158,0.15173924326471158,3.546961325966851,6,0.5580110497237569,0.532795755533717,0.6405580753656053,0.5428345791755167,0.019375742922500994,-0.02195413970893534
M1,2027,5102,text,late,0.35,724,4,0,206,181,337,8.319060773480663,0.3515275190944247,0.3515275190944247,2.9917127071823204,11,0.511049723756906,0.47697293462623946,0.6891500081311274,0.4780427195680852,0.06796767568802309,-0.07777696061641293
M1,2027,5102,text,late,0.55,724,4,0,206,181,337,13.017955801104973,0.5501892610060948,0.5501892610060948,1.830110497237569,201,0.5027624309392266,0.466402914703657,0.7377269668761868,0.39770880004973286,0.1165446344330825,-0.08834698053899537
M1,2027,5102,audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.4398340248962658,6,0.5781466113416321,0.5571656466369004,0.6153004894324193,0.5822887110235401,-0.006741016361228702,0.003367999629104834
M1,2027,5102,audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.9156293222683263,22,0.5726141078838174,0.552828837951507,0.6160125331553845,0.5704255950414231,-0.006028972638263519,-0.0009688090562885998
M1,2027,5102,audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.7023643949930458,277,0.5785813630041725,0.5618118004833456,0.6147806925468551,0.5747271951303671,-0.007939764641753833,0.008415066353920198
M1,2027,5102,audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.1512650675766175,0.1512650675766175,3.6315789473684212,9,0.574792243767313,0.553443825654563,0.6184666075039438,0.5819717937562875,-0.0043056083848271864,-4.201227320721479e-05
M1,2027,5102,audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.660664819944598,4,0.5734072022160664,0.5556948117303877,0.6126657568145326,0.5911579450641439,-0.01010645907423835,0.002208973802617531
M1,2027,5102,audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.662049861495845,10,0.5803324099722992,0.5643825459175185,0.6060805014461031,0.6002882162777704,-0.016691714442667815,0.010896707989748289
M1,2027,5102,audio,late,0.15,724,4,0,206,181,337,3.5386740331491713,0.15222842374353296,0.15173924326471158,3.505524861878453,7,0.5773480662983426,0.556701510859588,0.6182128032720879,0.5733404350287208,-0.0029695291710163385,0.0019516156169355758
M1,2027,5102,audio,late,0.35,724,4,0,206,181,337,8.296961325966851,0.35172894635040997,0.3515275190944247,2.99585635359116,12,0.5662983425414365,0.5472894785620722,0.6173857920571585,0.5794037778282023,-0.0037965403859457902,-0.007460416680580173
M1,2027,5102,audio,late,0.55,724,4,0,206,181,337,12.98342541436464,0.5501317103615276,0.5501892610060948,1.8439226519337018,202,0.5773480662983426,0.56174771747031,0.6108530375550795,0.591947916263061,-0.01032929488802481,0.006997822227657657
M1,2027,5102,vision,early,0.15,695,33,15,201,174,320,3.516546762589928,0.15636784939487064,0.15162910284899678,3.4532374100719423,9,0.5726618705035971,0.5505906182244472,0.6213222403749288,0.5753591849208609,-0.00029255256807203533,-0.005120509262656725
M1,2027,5102,vision,early,0.35,696,32,15,200,174,322,8.199712643678161,0.3560719287174098,0.3514217322550645,2.961206896551724,24,0.5732758620689655,0.550121734273207,0.6184326558876997,0.5775704031911222,-0.0026534329243432797,-0.0071412220124343895
M1,2027,5102,vision,early,0.55,691,37,15,199,172,320,12.878437047756874,0.5522527570994901,0.5496021750273932,1.6772793053545587,266,0.573082489146165,0.5472307616910121,0.6189387796497897,0.5741442431464103,-0.003267744321553967,-0.010322541728720158
M1,2027,5102,vision,middle,0.15,695,33,15,199,174,322,3.497841726618705,0.15467654859829652,0.15107957931924487,3.646043165467626,10,0.5712230215827339,0.5489228433456068,0.6216672905486265,0.577547072173243,-0.00011072926384081416,-0.009244697292499104
M1,2027,5102,vision,middle,0.35,700,28,15,202,174,324,8.118571428571428,0.3526435791709381,0.35117329220756244,3.6585714285714284,8,0.5714285714285714,0.5498323411183591,0.6213606763524668,0.5745891053755989,-0.0014162702858447895,-0.006969305294071915
M1,2027,5102,vision,middle,0.55,698,30,15,202,174,322,12.717765042979943,0.5494406086844373,0.5503155263821218,3.6074498567335245,11,0.5530085959885387,0.5270382269143785,0.6239812935577081,0.5733764111089416,0.0005447137407040836,-0.02912124283088713
M1,2027,5102,vision,late,0.15,692,36,15,199,173,320,3.4783236994219653,0.15409883427297288,0.1516506529271782,3.4826589595375723,7,0.5722543352601156,0.5498579187044634,0.6229960192963911,0.5726940284560543,-0.0003527192711141325,-0.006839356667100782
M1,2027,5102,vision,late,0.35,699,29,15,200,175,324,8.07725321888412,0.35090910002640013,0.351272858380252,2.9799713876967098,18,0.5765379113018598,0.5510564643967815,0.61637526550177,0.58189379592831,-0.005904707039715684,-0.006149367479584389
M1,2027,5102,vision,late,0.55,699,29,15,200,175,324,12.659513590844062,0.5483647827646078,0.5502762229921914,1.8640915593705294,194,0.5593705293276109,0.5345003819476383,0.6175835028354703,0.5791952273721842,-0.004699821209532273,-0.02169701171380567
M1,2027,5102,text+audio,early,0.15,723,5,0,206,180,337,3.5421853388658366,0.15174741188149082,0.15174741188149082,3.479944674965422,6,0.5601659751037344,0.5397740872501926,0.6349566204378054,0.5466080895300681,0.0129151146441574,-0.014023559757602944
M1,2027,5102,text+audio,early,0.35,723,5,0,206,180,337,8.307053941908714,0.3515238688211574,0.3515238688211574,2.876901798063624,22,0.5518672199170125,0.5221931604439497,0.6740231687926982,0.5014168102620138,0.05198166299905016,-0.031604486563845846
M1,2027,5102,text+audio,early,0.55,719,9,0,205,178,336,13.061196105702365,0.5495531177122104,0.5495531177122104,1.698191933240612,277,0.5090403337969402,0.46494510186312205,0.7347056638547873,0.40523330529560114,0.1119852066661784,-0.08845163226630331
M1,2027,5102,text+audio,middle,0.15,722,6,0,206,180,336,3.5457063711911356,0.15126506757661753,0.1512650675766175,3.6274238227146816,9,0.5595567867036011,0.5347207111982603,0.6435631377792754,0.560008126444912,0.020790921890504466,-0.018765126729509918
M1,2027,5102,text+audio,middle,0.35,722,6,0,206,180,336,8.317174515235457,0.35131822321010636,0.35131822321010636,3.655124653739612,4,0.5457063711911357,0.5135381898103619,0.6793858709634176,0.5101193538528047,0.05661365507464666,-0.03994764811740825
M1,2027,5102,text+audio,middle,0.55,722,6,0,206,180,336,13.016620498614959,0.5502705793652991,0.5502705793652991,3.64404432132964,10,0.5055401662049861,0.4616288347835711,0.74034526675857,0.41812076710492546,0.11757305086979908,-0.09185700314419909
M1,2027,5102,text+audio,late,0.15,724,4,0,206,181,337,3.542817679558011,0.15198383350412228,0.15173924326471158,3.5621546961325965,7,0.5566298342541437,0.5315855295889645,0.6444542232015844,0.5365222940225579,0.02327189075848013,-0.023164365653687846
M1,2027,5102,text+audio,late,0.35,724,4,0,206,181,337,8.308011049723756,0.3516282327224173,0.3515275190944247,2.9751381215469612,12,0.5303867403314917,0.49897673934881065,0.6763139592884984,0.5022279782375981,0.05513162684539408,-0.05577315589384174
M1,2027,5102,text+audio,late,0.55,724,4,0,206,181,337,13.000690607734807,0.5501604856838112,0.5501892610060948,1.8535911602209945,202,0.511049723756906,0.47732337703328176,0.7294957470457527,0.41378427989800975,0.10831341460264843,-0.07742651820937063
M1,2027,5102,text+vision,early,0.15,695,33,15,201,174,320,3.5381294964028775,0.1539522742490956,0.15162910284899678,3.4244604316546763,9,0.5482014388489208,0.5218753302630446,0.6368317303040045,0.558646521601863,0.015216937361003713,-0.03383579722405938
M1,2027,5102,text+vision,early,0.35,696,32,15,200,174,322,8.272988505747126,0.3532679993196249,0.3514217322550645,2.8951149425287355,24,0.5359195402298851,0.5036778031675991,0.6789537073466284,0.48675172026592667,0.05786761853458544,-0.05358515311804224
